f1_decoded,f2_decoded,f3_decoded,f4_decoded,f5_decoded,f6_decoded,f7_decoded
60.059486,-14.679762,-9.335304,0.8911839,2.6849456,17.837025,-81.145096
48.19879,-11.826926,-6.8785005,0.9846708,1.5234637,14.857027,-64.2998
47.243122,-11.568916,-6.8006516,0.82990247,1.5586545,14.566778,-63.072765
15.626808,-3.8169692,-1.4785218,-0.61986864,-0.07798979,6.0071926,-19.800238
2.124744,-0.6229899,1.1100651,-0.015419006,-2.566612,1.3614376,0.2781995
17.264202,-4.2119584,-1.7415597,-0.5250009,-0.016425043,6.4627357,-22.007435
0.8305155,-0.16475691,0.31026667,-1.5572734,-0.9067966,1.1735623,-0.15399013
75.351845,-18.332518,-12.709925,0.48417222,4.4280405,21.575775,-103.138054
10.132879,-2.4027395,-0.93426496,-1.3925173,0.06824735,4.3446455,-12.740715
0.85396457,-0.18678744,0.31805366,-1.5215807,-0.93397045,1.1405308,-0.15601723
5.234794,-1.133017,-0.54320407,-2.210995,0.31036445,2.8243175,-6.578641
33.693707,-8.272032,-4.284518,0.53531784,0.57428586,11.018853,-44.20879
1.3592641,-0.1197934,-0.31092426,-2.9670024,0.59694874,1.5721214,-1.8057461
1.8531287,-0.5379866,0.9824215,-0.22503088,-2.298297,1.3019783,0.2042798
24.744946,-6.0741925,-2.8041284,0.08913785,0.14136946,8.583509,-31.994137
24.7755,-6.081213,-2.8103898,0.089090765,0.14393288,8.59147,-32.036716
2.0621002,-0.30407488,-0.35124362,-2.8273041,0.5428053,1.8012474,-2.6697679
2.8533938,-0.5114678,-0.39773908,-2.671694,0.48345032,2.0576735,-3.6439867
24.38949,-5.989781,-2.739404,0.07898408,0.11936548,8.488131,-31.505745
1.4214631,-0.22523065,1.3529259,-0.25662786,-2.0773547,2.7921853,0.98814446
2.5352352,-0.40948915,0.14250681,-1.6783009,-0.3700648,2.6543539,-2.1248858
1.5891248,-0.46166706,0.8661829,-0.41645443,-2.0443108,1.2479203,0.14344628
7.5698366,-1.7355134,-0.7420588,-1.8384147,0.20982566,3.538083,-9.529216
30.833866,-7.6207957,-3.6361153,0.6266647,0.2583309,10.306281,-40.136677
132.27115,-31.600895,-25.231789,-2.8060648,12.880245,34.79966,-183.99765
63.624725,-15.494044,-10.284023,0.5772267,3.2656364,18.640593,-86.449554
10.354287,-2.4654305,-0.9215082,-1.3137867,0.022659749,4.4279304,-12.982378
12.239464,-2.9197395,-1.2770487,-1.2792681,0.16226998,4.921597,-15.606232
1.6405568,-0.5320722,0.9889988,-0.3165553,-2.1931298,1.3356056,0.23373295
16.20061,-3.9700696,-1.5346324,-0.53971016,-0.08868179,6.1772685,-20.547943
4.857443,-1.0296285,-0.5320076,-2.3005252,0.3504214,2.6911726,-6.1208773
26.781622,-6.5418315,-3.2353501,0.06634015,0.3302267,9.106181,-34.85393
2.1433353,-0.6231899,1.1101164,-0.009536922,-2.5767543,1.3597564,0.27445906
40.77339,-10.012513,-5.5087466,0.81249255,0.9881607,12.912938,-53.960033
142.41476,-34.016006,-27.30022,-3.1493673,14.192272,37.228306,-198.26042
10.737224,-2.55209,-1.0295769,-1.3560325,0.09230733,4.5111876,-13.560192
33.597195,-8.258703,-4.232111,0.57921237,0.53243244,11.00644,-44.041462
52.94336,-12.976893,-7.8127823,1.013576,1.933409,16.071272,-70.98015
5.8700233,-1.2951972,-0.6827619,-2.231589,0.39548442,2.9612494,-7.512206
23.709326,-5.816713,-2.649164,0.015190899,0.10953426,8.294319,-30.599815
13.176835,-3.1543906,-1.4066329,-1.1976407,0.17870924,5.188476,-16.85476
17.790369,-4.338725,-1.8395798,-0.5136315,0.020909727,6.6012664,-22.73777
1.4259896,-0.41125262,0.7906688,-0.54162407,-1.8842976,1.2130922,0.09995402
15.465499,-3.7597237,-1.5140964,-0.71115166,-0.022164792,5.9395566,-19.641075
38.38463,-9.409656,-5.1493745,0.64729017,0.90298295,12.253675,-50.72163
130.99681,-31.3804,-24.763685,-2.2972033,12.289998,34.65279,-182.07693
75.23294,-18.337471,-12.528614,0.69776636,4.2451634,21.613646,-102.79247
249.95776,-58.503807,-52.392094,-14.002421,34.829845,60.41932,-351.7235
0.95012605,-0.038742587,-0.22128934,-2.770319,0.34596846,1.2514993,-1.1327362
66.55636,-16.23725,-10.734343,0.7658146,3.385789,19.441717,-90.4458
22.192734,-5.4471087,-2.4042335,-0.06972766,0.046943396,7.875936,-28.545345
258.67957,-60.513645,-54.375824,-14.771438,36.405376,62.3353,-364.14484
1.2120808,-0.3562047,0.7116725,-0.69339854,-1.6943567,1.1828939,0.058496363
1.201131,-0.073644176,-0.35705656,-3.0767274,0.6791601,1.4820986,-1.687711
1.091553,-0.31456697,0.61189806,-0.94650507,-1.4808794,1.1800766,-0.009868673
6.5238485,-0.6635683,2.405809,4.0849524,-3.936527,8.438693,2.5975666
1.8183303,-0.23998304,-0.33810043,-2.8769913,0.5626774,1.7207422,-2.3709648
0.7719169,-0.12511916,0.21588355,-1.7345843,-0.75405014,1.1411093,-0.2002797
21.95789,-5.407488,-2.3218398,-0.024897516,-0.0030312538,7.824381,-28.194393
29.676641,-7.2866945,-3.60376,0.35769004,0.35995427,9.934285,-38.702652
195.27283,-46.05026,-39.591045,-8.371518,24.215353,48.678772,-273.62476
73.995384,-18.031282,-12.302509,0.66707677,4.1549177,21.291153,-101.064545
2.0595722,-0.30118227,-0.36379045,-2.8465848,0.5599848,1.7842773,-2.6807103
2.289297,-0.67621285,1.2036248,0.12226415,-2.7351847,1.4005839,0.32751876
38.191425,-9.366185,-5.100539,0.6604554,0.87556887,12.208122,-50.43967
1.9580351,-0.5324612,1.7172756,0.32654327,-3.0078611,2.1028538,1.2789333
188.11586,-44.44406,-37.85824,-7.5068574,22.71027,47.185013,-263.36954
95.4774,-23.068102,-17.226412,-0.46393418,7.1459312,26.342432,-132.00783
3.6840906,-0.72699624,-0.46081838,-2.5295594,0.44059637,2.3083348,-4.6831694
4.5238414,-0.6920025,1.0379207,0.9945808,-2.4201055,4.607502,-1.2587374
115.93031,-27.81259,-21.6581,-1.7188423,10.284698,31.064152,-160.88425
11.832044,-2.845864,-1.0660591,-1.1033535,-0.019059867,4.8761864,-14.878398
101.64904,-24.490345,-18.582653,-0.8832525,8.128391,27.754768,-140.7292
3.6431093,-0.6431217,0.5981238,-0.3019591,-1.4060941,3.5759034,-1.8535855
0.7727759,-0.06525315,0.1009168,-2.1106896,-0.39003974,1.2311602,-0.43911704
14.666105,-3.5556817,-1.4319342,-0.8198696,-0.0030016005,5.6981173,-18.612888
17.033453,-4.1647406,-1.6713024,-0.49371457,-0.060001165,6.411898,-21.66182
3.7158356,-0.7360834,-0.4575321,-2.5156448,0.43116215,2.3253436,-4.7162614
48.05656,-11.791291,-6.8555293,0.9769992,1.5165868,14.818515,-64.10503
1.6129688,-0.5681596,1.157303,-0.21143025,-2.3668852,1.5120623,0.3426237
10.467977,-2.4910302,-0.9515639,-1.3234112,0.040541798,4.453943,-13.15043
19.045334,-4.6581874,-1.9726603,-0.3485191,-0.004683405,6.97852,-24.356573
39.766006,-9.753237,-5.3761845,0.7173261,0.9719945,12.627425,-52.613674
53.62123,-13.120977,-8.034447,0.8984125,2.0869792,16.20762,-72.0312
1.6679279,-0.5532633,1.2562551,-0.062619895,-2.5193095,1.6436801,0.4573121
1.022073,-0.12473939,1.8781302,0.061635345,-2.4863875,3.0183816,2.3217738
108.04733,-26.036652,-19.816046,-0.9348813,8.799994,29.346825,-149.67036
29.566786,-7.266834,-3.562619,0.38274086,0.33179966,9.912689,-38.531517
1.4635988,-0.4231276,0.80845785,-0.51237196,-1.9215434,1.2213652,0.110382326
142.794,-34.019817,-27.597708,-3.6557167,14.693278,37.15053,-198.9323
20.732344,-5.105957,-2.1387005,-0.1136823,-0.037130356,7.4796658,-26.551537
96.78381,-23.417566,-17.395555,-0.29039466,7.1157126,26.729424,-133.78395
17.130013,-4.18105,-1.7068757,-0.51456195,-0.03720689,6.4320803,-21.808851
230.27222,-54.015812,-47.791466,-11.990218,31.020432,56.1894,-323.61
175.0328,-41.44472,-34.860287,-6.310028,20.313873,44.320667,-244.73686
8.54768,-2.0014083,-0.76858413,-1.6051548,0.10600674,3.8650641,-10.704479
75.26628,-18.318157,-12.662609,0.5250421,4.387209,21.567152,-102.982925
47.79826,-11.690013,-6.965271,0.7586779,1.665412,14.6861315,-63.913326
119.51713,-28.703947,-22.291632,-1.6198232,10.54571,31.99902,-165.86372
1.9135995,-0.57770514,1.0424448,-0.14623496,-2.387787,1.3357337,0.25363058
52.748676,-12.932068,-7.764099,1.0263882,1.9054172,16.02582,-70.694664
84.8316,-20.627487,-14.685328,0.38836855,5.387072,23.939611,-116.65225
4.2845354,-0.64900345,1.272264,1.143359,-2.4887478,4.842635,-0.4464503
1.9814239,-0.594293,1.4470705,0.23704708,-2.8962812,1.824616,0.64821696
4.4659166,-0.5689126,2.50255,2.820163,-3.2953427,7.043287,3.3049884
5.374663,-1.1654551,-0.5598811,-2.1950254,0.30805394,2.8621988,-6.754511
52.33305,-12.771795,-7.937192,0.6792912,2.1430588,15.812879,-70.38641
137.1521,-32.76793,-26.21393,-2.9415138,13.484106,35.97863,-190.85188
17.30156,-4.223005,-1.7358989,-0.50687426,-0.028242663,6.4785156,-22.043648
154.30954,-36.66883,-30.192429,-4.6021776,16.696583,39.714405,-215.28784
1.301172,-0.20411833,1.3685176,-0.2193507,-2.2540123,2.4973085,0.9880937
4.8701773,-0.73921746,0.8979336,1.0275095,-2.4313014,4.609306,-1.8085922
13.375408,-3.2375166,-1.2332162,-0.9048999,-0.04720813,5.338979,-16.872126
30.102692,-7.356432,-3.7907722,0.22368628,0.49770185,10.007219,-39.394314
13.546655,-3.274038,-1.2905265,-0.93589425,-0.006561786,5.3725557,-17.13999
5.567613,-0.63927466,2.3589787,3.3698716,-3.57638,7.6173725,2.6083832
12.6438055,-3.053782,-1.1500018,-0.99388945,-0.037111014,5.1205273,-15.924845
1.3668977,-0.24930497,0.67073953,-1.4140341,-0.894814,2.2807212,-0.32646322
49.206192,-12.024104,-7.272621,0.7266169,1.819226,15.033965,-65.92812
30.265182,-7.417172,-3.7481725,0.3243419,0.43574646,10.07707,-39.5505
1.6970248,-0.5051975,0.93376434,-0.3210992,-2.1674368,1.2840621,0.18703766
0.86484516,-0.18354587,0.33903986,-1.4804578,-0.9693934,1.1574348,-0.15199833
1.3851963,-0.49673134,1.0545566,-0.35958993,-2.1464663,1.4650228,0.29515165
12.412904,-2.9833329,-1.1814857,-1.1003263,0.029090017,5.026683,-15.690796
74.55446,-18.168009,-12.412037,0.6709251,4.203742,21.433662,-101.85344
2.0640805,-0.6417761,1.1496797,-0.019648671,-2.5742412,1.4006248,0.3150373
38.336857,-9.389596,-5.1723995,0.6034309,0.93272626,12.228562,-50.68766
0.8568443,-0.049262956,-0.06366016,-2.4331703,-0.024775863,1.2378393,-0.7721106
1.8044851,-0.5228292,0.95927155,-0.26189363,-2.2498465,1.2908409,0.19137879
10.182739,-2.4034705,-1.0152581,-1.4899592,0.1543405,4.3237495,-12.899523
0.8881351,-0.21583049,0.49999565,-1.3387897,-1.1192518,1.3622625,-0.011437169
1.0612782,-0.04489492,-0.28106216,-2.9405692,0.5275234,1.3995314,-1.3815389
1.5084711,-0.47313422,1.3287928,0.03581348,-2.5468147,1.8135569,0.6002934
212.47272,-50.00603,-43.509846,-9.898273,27.326809,52.457508,-298.11414
14.95978,-3.6185012,-1.5387518,-0.8851943,0.0781005,5.750515,-19.086195
0.8982161,-0.2113835,0.38534266,-1.3966085,-1.0422629,1.1655278,-0.12714355
24.07559,-5.9209876,-2.6667733,0.09029502,0.08552939,8.408792,-31.062218
9.989801,-2.3541427,-0.9932351,-1.5130596,0.15600163,4.2668333,-12.647709
8.775045,-2.0582464,-0.7805805,-1.5577345,0.08439657,3.9413433,-10.9763155
45.31937,-11.082514,-6.508173,0.7014796,1.4851041,14.038334,-60.45797
56.25802,-13.738601,-8.656101,0.7753151,2.4272327,16.837797,-75.86032
2.4741452,-0.40968794,-0.3881902,-2.765065,0.5287756,1.918748,-3.1908646
0.9799328,-0.039134473,-0.21581435,-2.7723854,0.34934685,1.3039545,-1.1570058
6.75198,-1.5278779,-0.65266794,-1.9423985,0.2235797,3.2933893,-8.471217
7.4235153,-0.5100133,3.260024,5.884466,-4.825855,10.741688,5.400466
2.4966333,-0.41561508,0.8188255,-0.5826639,-1.4147544,3.1931076,-0.6900304
116.55027,-27.9195,-21.884686,-1.963031,10.567967,31.137362,-161.81624
156.36931,-37.125378,-30.70204,-4.874058,17.149426,40.137547,-218.24324
7.8917384,-1.828285,-0.71371114,-1.7102962,0.13195837,3.6652923,-9.868695
44.611824,-10.948752,-6.2184267,0.89970845,1.2652483,13.918206,-59.30392
27.247515,-6.675388,-3.2494707,0.17334968,0.28977296,9.2560005,-35.430958
494.1681,-117.187874,-110.25792,-47.81397,89.37749,113.02494,-698.6294
90.05963,-21.83814,-15.993975,-0.004153073,6.2016053,25.132326,-124.32976
11.247973,-2.6948285,-1.0079266,-1.1849077,-0.004575759,4.7001076,-14.125983
2.3581626,-0.7000599,1.2471027,0.18413919,-2.8081555,1.4182848,0.35114652
2.340575,-0.3948245,1.3037354,0.01980573,-1.9322634,3.6685405,0.49203485
22.6917,-5.5639863,-2.4992635,-0.06091878,0.08164725,8.00855,-29.234074
0.79694045,-0.062465623,0.006650552,-2.2740984,-0.20672157,1.1981878,-0.5909681
3.2645712,-0.5450191,-0.1744825,-1.9897077,-0.091187865,2.7102075,-3.4587216
0.80778444,-0.071391985,0.04540974,-2.2113216,-0.27250946,1.2448606,-0.54885846
2.2229068,-0.73856896,1.3822033,0.14283204,-2.904227,1.6035256,0.4681462
165.10716,-39.21194,-32.480278,-5.1666164,18.28136,42.227097,-230.53691
68.30595,-16.679348,-11.0098915,0.8691279,3.4649353,19.916878,-92.83841
14.618906,-3.5495815,-1.3894118,-0.77453554,-0.045222268,5.701722,-18.505142
133.03107,-31.78088,-25.388975,-2.8366573,12.982926,34.980007,-185.06741
18.664602,-4.580772,-1.8705791,-0.31670162,-0.057894364,6.886088,-23.809334
0.95637333,-0.2530862,0.43613595,-1.2818224,-1.149928,1.1382463,-0.10709297
138.99666,-33.15334,-26.726496,-3.309587,14.002429,36.315998,-193.53105
41.511158,-10.181836,-5.6853714,0.77525586,1.0833035,13.090259,-55.028202
0.8894931,-0.21674676,0.5055282,-1.334842,-1.1238452,1.3695207,-0.00704383
9.942308,-2.3617241,-0.88616896,-1.3801873,0.043221056,4.298288,-12.466703
1.4602212,-0.4256832,0.8133544,-0.51085854,-1.9246283,1.225599,0.11458451
1.2817311,-0.19989969,1.4108915,-0.18269444,-2.2961345,2.4930472,1.0536671
72.163345,-17.60197,-11.857523,0.77119726,3.901177,20.861158,-98.38294
201.46426,-47.46964,-41.013058,-8.946413,25.358454,50.03044,-282.44708
1.6572281,-0.26911926,0.74342144,-1.1916494,-1.0179063,2.6815505,-0.318641
41.36268,-10.110925,-5.794043,0.5887516,1.2156575,12.996623,-54.963135
1.4688789,-0.14705582,-0.32813802,-2.9615374,0.6036315,1.5934224,-1.9535131
2.2715318,-0.3595534,-0.36040974,-2.781487,0.52293587,1.8730657,-2.9242141
2.356543,-0.3819871,-0.36548266,-2.7649434,0.5168538,1.9003139,-3.0293097
1.0583497,-0.29536843,0.55585134,-1.0123161,-1.3880218,1.1512412,-0.03307735
15.50334,-3.7566187,-1.598392,-0.81644773,0.06938326,5.9129186,-19.78998
0.9190062,-0.036302224,-0.20493737,-2.722563,0.294409,1.2099248,-1.0618834
27.640944,-6.8151827,-3.181854,0.3687523,0.1789361,9.409515,-35.849903
13.89466,-3.3727698,-1.2863952,-0.83481133,-0.057113245,5.4939075,-17.545511
6.866681,-1.5540498,-0.6746228,-1.9403248,0.23098597,3.3243246,-8.628223
1.6081715,-0.47334766,0.88551056,-0.39539623,-2.0734332,1.2601213,0.1566719
1.3901055,-0.12753738,-0.31475705,-2.9639323,0.5973573,1.5795264,-1.8459861
55.87621,-13.641647,-8.598713,0.7490061,2.413081,16.73283,-75.341515
40.40048,-9.937285,-5.3808155,0.8831627,0.89995575,12.838483,-53.380966
1.4124302,-0.43840474,0.8330498,-0.5051003,-1.9171301,1.242569,0.14531083
16.13193,-3.8926532,-1.8046949,-0.9250215,0.21527669,6.0371046,-20.771004
56.58099,-13.834284,-8.64455,0.8788964,2.3743494,16.951975,-76.2331
3.8420403,-0.6332986,1.0654263,0.59384876,-2.218915,4.1775956,-0.9639408
41.3516,-10.1339855,-5.6907277,0.72474724,1.10837,13.034488,-54.84223
0.79189026,-0.13640232,0.2638751,-1.670599,-0.81403756,1.1826252,-0.17083977
43.991592,-10.793415,-6.1190424,0.8650889,1.2363843,13.749738,-58.456005
0.9695585,-0.03424123,-0.25484174,-2.8394077,0.4118097,1.2762308,-1.2060179
5.1824646,-0.72063017,1.2228853,1.6602557,-2.7491,5.3963413,-0.8573788
3.4653158,-0.587377,1.010171,0.28454322,-2.0363445,3.873886,-0.9301136
16.55026,-4.036963,-1.6253977,-0.56346196,-0.048050538,6.2670336,-21.036772
25.631376,-6.29465,-2.9379926,0.15067458,0.1703001,8.830261,-33.18969
1.8742771,-0.5513655,1.003245,-0.1991619,-2.3296306,1.3141431,0.2203653
48.4204,-11.864067,-6.9904385,0.893889,1.6152629,14.885651,-64.68469
4.3981867,-0.7119855,0.76053536,0.46956843,-1.9899522,4.1825123,-1.8863463
14.002773,-3.4057806,-1.2900523,-0.8111098,-0.06392421,5.526952,-17.684345
1.2046931,-0.23284657,0.45536923,-1.8564639,-0.50242954,1.970504,-0.6638191
0.9614825,-0.2531553,0.4714436,-1.2444966,-1.190562,1.1845665,-0.079882674
17.354097,-4.2490396,-1.7030891,-0.44916672,-0.06669709,6.5076118,-22.07764
1.9226948,-0.56070507,1.017032,-0.17058551,-2.3689768,1.3188205,0.22442485
5.05363,-1.0865748,-0.5396035,-2.2578585,0.33599284,2.753888,-6.368136
77.91252,-18.93376,-13.329487,0.3416872,4.780777,22.17732,-106.88492
0.79992366,-0.062590644,0.04024735,-2.2164817,-0.27189767,1.2342477,-0.54401195
63.359055,-15.466957,-10.061066,0.80700094,3.0569563,18.645823,-85.884636
2.5090683,-0.84649503,1.5600963,0.24392676,-3.1214223,1.6519158,0.73616076
38.84755,-9.491673,-5.351878,0.50084496,1.0581613,12.3287,-51.485428
128.4696,-30.75211,-24.316607,-2.3648763,12.103636,33.995224,-178.56691
8.119983,-0.16264187,4.2791977,7.8268805,-5.8273273,13.379838,9.103355
1.4793698,-0.42701936,0.81470144,-0.5024309,-1.9361571,1.2243817,0.11277277
42.091084,-10.283769,-5.948788,0.5782123,1.2896402,13.179097,-55.998737
7.7486596,-1.781337,-0.7579805,-1.8106563,0.20249525,3.5934124,-9.755706
31.63938,-7.7746906,-3.9120975,0.477037,0.43953583,10.473699,-41.368484
1.5118407,-0.15883817,-0.32565424,-2.9455514,0.59329665,1.6141491,-2.0001178
18.099003,-4.427436,-1.8265792,-0.41106,-0.03500122,6.7135553,-23.085056
10.882797,-2.6039276,-0.9727285,-1.2385646,0.009617686,4.586722,-13.664942
95.41147,-23.093935,-17.112345,-0.23818861,6.934679,26.401474,-131.85588
24.629522,-6.0349145,-2.8193698,0.037831962,0.16963294,8.539902,-31.86765
29.21054,-7.1678824,-3.5404098,0.31618726,0.3510112,9.802524,-38.078983
2.4126315,-0.39086312,-0.3881701,-2.7816644,0.5356852,1.8972974,-3.1148665
2.4295537,-0.40046096,-0.37238222,-2.7543738,0.51463664,1.9209003,-3.1216645
4.6045136,-0.96699286,-0.5375629,-2.3806899,0.40062293,2.5918176,-5.849374
33.196953,-8.160952,-4.1623225,0.56417555,0.50893044,10.899225,-43.490646
5.1105633,-1.0981102,-0.59791446,-2.324282,0.4014471,2.7382839,-6.5176706
26.771084,-6.569197,-3.1382353,0.19246292,0.23528019,9.137486,-34.752403
235.5403,-55.30435,-48.79127,-12.006711,31.558542,57.502205,-330.98083
65.914986,-16.07065,-10.6540165,0.6998907,3.379273,19.258661,-89.5918
7.0186353,-1.5983075,-0.71434397,-1.9554939,0.2646176,3.3519158,-8.873638
98.76944,-23.864698,-17.856955,-0.48082444,7.482051,27.165318,-136.60442
4.6308465,-0.97540927,-0.51607084,-2.3428915,0.36931273,2.615369,-5.848803
7.5718412,-0.807958,1.650269,3.796846,-3.8122694,7.8985763,-0.06011062
1.6227272,-0.5352244,0.99953985,-0.3251387,-2.1951332,1.3483305,0.23931845
5.5803986,-0.73755175,1.3962816,2.1368442,-2.9831643,5.970513,-0.43593055
6.306144,-1.4122843,-0.65688217,-2.0735621,0.29812232,3.130488,-7.973325
15.353996,-3.7330897,-1.4911202,-0.71049917,-0.032738075,5.911334,-19.483297
161.77539,-38.38561,-31.881248,-5.232532,18.012594,41.36948,-225.89975
31.0263,-7.656569,-3.7040243,0.58840305,0.30319908,10.3458395,-40.43196
7.669589,-1.7622304,-0.7503857,-1.8224807,0.20619419,3.568419,-9.657152
62.714123,-15.309052,-9.937023,0.7993439,3.0034773,18.480202,-84.97786
8.197812,-0.69522285,2.4596663,5.3124237,-4.556475,9.847946,2.5267067
23.884483,-5.853735,-2.6960354,0.00027173758,0.13533941,8.3358555,-30.854446
56.801903,-13.858548,-8.817987,0.7043131,2.5339537,16.953407,-76.687584
2.2265308,-0.36884636,0.7764774,-0.80808485,-1.257685,3.0119953,-0.6048772
90.69135,-21.920977,-16.283918,-0.3824509,6.6060004,25.164879,-125.3107
29.249718,-7.1773434,-3.5474224,0.31743294,0.35343888,9.812988,-38.13296
4.0456553,-0.8234787,-0.47132364,-2.4425066,0.3989099,2.4393697,-5.116078
47.182083,-11.546324,-6.820982,0.78587633,1.5878428,14.537816,-63.021442
273.9056,-63.84441,-58.31402,-17.18774,40.14775,65.3068,-386.14667
23.622463,-5.824947,-2.5553374,0.11502504,0.031393796,8.2957325,-30.418526
25.169474,-6.1823964,-2.860558,0.12874418,0.14783609,8.70428,-32.560143
4.48045,-0.93309176,-0.5572928,-2.4430323,0.44394878,2.5368037,-5.736551
1.5388987,-0.44671047,0.8448925,-0.45573878,-1.9972416,1.2393155,0.13029207
61.777546,-15.060461,-9.843794,0.6704481,3.0201242,18.202597,-83.75763
1.183385,-0.34695137,0.6953526,-0.7124022,-1.6625681,1.1729103,0.051701434
17.302515,-4.224697,-1.7280048,-0.49581724,-0.03726928,6.482455,-22.035297
1.4897803,-0.14956121,-0.33633548,-2.9665718,0.60838175,1.5974028,-1.9838238
38.844303,-9.553872,-5.112842,0.8208931,0.8095964,12.422105,-51.237545
28.67278,-7.0299506,-3.4701214,0.264574,0.34349605,9.649475,-37.362045
79.64966,-19.314854,-13.876385,0.073112845,5.158754,22.530434,-109.57022
3.568374,-0.69553924,-0.47654173,-2.5841308,0.47799078,2.2571707,-4.5738688
6.366712,-1.4250903,-0.6351093,-2.0247862,0.2571797,3.1672978,-8.001118
1.8205285,-0.55835587,1.0135411,-0.2029118,-2.3098032,1.3249686,0.24378558
1.4566121,-0.13848229,-0.35155284,-2.9967675,0.6309482,1.5783117,-1.965119
33.289745,-8.203299,-4.11161,0.65687746,0.44678804,10.949031,-43.55439
55.429688,-13.521217,-8.562616,0.67627424,2.4299977,16.596968,-74.76889
1.4159108,-0.41898167,0.80354095,-0.53415686,-1.8912592,1.2231379,0.113789745
66.86375,-16.323732,-10.742624,0.83836955,3.3560534,19.54239,-90.82135
117.773964,-28.2971,-21.918304,-1.5218928,10.2857485,31.594074,-163.40382
33.52804,-8.22783,-4.268524,0.5118853,0.57763684,10.969631,-43.993244
195.11932,-46.00491,-39.582413,-8.417209,24.242212,48.624557,-273.4234
1.633035,-0.47229093,0.8828038,-0.38845313,-2.08414,1.2554843,0.15003051
1.3276955,-0.36499375,1.2557755,-0.16342607,-2.3132105,1.9592922,0.6420461
4.1766467,-0.6341366,1.3738401,1.2016141,-2.5150905,4.9356947,-0.10415154
136.3295,-32.58045,-26.025047,-2.8663378,13.334411,35.7978,-189.68205
49.643463,-12.162745,-7.2213097,0.91484267,1.7101387,15.202901,-66.39574
13.793031,-3.347556,-1.2739729,-0.8460376,-0.05652353,5.463841,-17.413216
