z1,z2,z3
-21.263414,87.12481,93.69085
-0.40720254,4.7560964,5.2734013
-38.511105,129.95879,137.78154
-117.60554,283.40784,289.84738
-0.07486864,6.0022492,6.743946
-0.1724666,4.657547,5.132466
-40.959515,133.57007,140.83563
-49.161415,150.66536,157.84723
-0.23674905,2.6042714,2.6705317
-0.08702197,4.1613493,4.5345173
-0.09159056,6.844117,7.7066326
2.6829407,1.5343776,2.9764493
1.6001858,-1.5045478,1.1748658
2.0630875,-1.8030072,1.4688063
0.6057988,-0.21913837,0.8721521
-0.28139892,14.788555,17.008045
-1.8605262,24.486883,27.535149
-47.378757,148.70532,156.46451
2.2653673,-2.1447527,1.5230554
-18.135498,78.898636,85.19222
-0.10281802,8.710524,9.91858
-0.36354735,13.349265,15.269768
-8.937303,52.11339,57.094097
0.6465784,1.876606,1.9147031
-3.5673897,32.5577,36.24362
-1.5647265,24.804008,28.499487
-5.359264,40.39181,44.833694
-2.508091,28.429216,32.001797
-138.03944,320.7456,326.7157
-0.45771715,3.6805794,4.0027466
-0.35512772,1.5780414,1.4218613
0.68752205,-0.27226782,0.8929192
-0.3406713,1.5109221,1.3503783
-0.25914478,1.33841,1.2354877
-26.54823,99.456314,106.03585
-39.015545,129.72018,137.10178
-0.29913747,3.6892962,3.9881523
0.8365356,-0.5863098,0.911723
-4.9450226,38.375637,42.549095
-0.32694998,1.6440504,1.5093054
-8.119163,50.397537,55.55724
-1.6038374,23.343649,26.36075
2.5922623,5.887873,4.6220813
-47.26447,149.22649,157.23486
-65.90123,186.58836,194.37837
-0.3125572,1.5529585,1.4083523
-0.15427881,5.9861145,6.730907
-2.5601034,29.214243,33.026306
-2.9533756,29.951984,33.46829
-8.565111,50.928226,55.845024
-85.43819,223.56834,230.8319
-0.035796694,10.324037,11.852246
0.2552205,0.24832928,0.90409434
4.164039,-0.34552562,3.0286748
0.91732436,-0.6390302,0.93943775
-0.49673626,13.27263,15.118494
-65.6889,185.2665,192.76591
-0.22547704,3.3050413,3.5085428
-1.7917116,24.413422,27.533213
-0.4067693,14.812088,16.970549
-26.527697,99.47902,106.08198
-148.04018,337.9436,343.42587
-0.24297169,2.446821,2.4825149
-0.26066503,2.366644,2.375606
-20.44265,85.26097,91.85141
-9.169062,53.358902,58.558857
-70.17005,194.27872,201.8058
-6.8843355,44.65341,49.00056
-0.29781324,7.333446,8.363786
-7.0941753,45.924133,50.512314
-23.099257,92.12062,98.9197
-12.898435,65.36753,71.40153
-5.8861113,44.281246,49.560413
-21.250254,86.582504,92.97606
-25.826118,99.29601,106.37936
-36.701595,123.96999,131.11996
-8.341889,50.187088,55.056538
-0.19013944,9.581405,10.908892
-1.2032143,20.543592,23.272612
-27.523342,103.0626,110.10092
1.9006275,-1.8862454,1.2298657
-3.5414448,33.49488,37.580135
-0.094244115,4.918488,5.4394264
-0.5354991,17.15892,19.70991
-31.061663,111.16588,118.22692
-1.5318214,23.239082,26.325567
-0.6132365,17.721136,20.330572
3.9295433,-0.3934186,2.8714745
-10.724091,57.889183,63.24674
-8.241637,49.644096,54.418484
-101.66787,254.35315,261.33554
-0.24540713,4.5094733,4.877081
-1.9151254,26.170673,29.793001
-2.0317533,25.695253,28.923391
-49.247654,152.88089,160.72823
-0.1540936,13.396733,15.4758835
-2.2896092,26.597954,29.786821
-7.40963,46.706913,51.25649
-1.7382658,25.823423,29.62747
-0.35662344,5.6527934,6.344841
-1.5762992,23.69889,26.88098
-21.66541,88.737526,95.52855
1.9058208,-1.4368919,1.4710258
-1.1387689,21.43585,24.493809
0.9289856,-0.6288607,0.9583794
-26.80462,99.852745,106.36782
5.3659434,1.3741494,4.4564724
-0.26088426,2.107034,2.0772324
-3.4725866,31.997473,35.59327
-48.315903,149.95294,157.47847
-0.38377458,12.401457,14.145145
-0.33252817,1.4889545,1.329415
-73.37878,201.9141,209.85277
3.387254,2.5630665,3.7685525
22.616766,16.442806,17.151262
-4.55136,37.56868,41.911606
-0.21169105,3.4727814,3.7088318
0.43468168,0.8067766,1.2114033
-9.75217,54.788517,59.94804
-1.993845,25.669218,28.940708
0.18204433,0.5812581,0.96364474
3.0659373,-0.35506845,2.4216387
-14.470648,69.882935,76.12895
-8.536814,52.046257,57.384182
-0.1393758,13.169925,15.203868
-70.07788,193.33499,200.61613
1.0064994,0.46195698,1.4542197
5.619142,0.95126176,4.438159
-0.33904633,1.6240069,1.5060279
-0.33799806,13.725246,15.723841
-2.0875306,26.724085,30.278133
-0.03186308,6.9352865,7.78138
-3.346109,32.788616,36.86752
3.4380763,-1.4549284,2.263359
-40.36193,132.1937,139.43
-0.3407158,11.928835,13.608308
-23.3221,91.47011,97.875336
-3.1343071,31.25543,35.02889
-4.8936048,39.467026,44.10895
-6.9674234,47.61689,52.943195
-4.601517,37.290123,41.467033
-8.353772,51.320812,56.57913
-33.8144,118.08654,125.400314
-1.6410114,24.315998,27.640598
-9.778482,54.95095,60.14298
-0.17167538,12.761775,14.665423
-40.24506,132.84663,140.3814
0.68408686,-0.25223136,0.91715527
-66.29822,187.12648,194.834
-0.31124166,14.192766,16.286139
2.7001548,3.3490582,3.6891067
-1.0943662,19.805841,22.477192
0.21875516,0.5013237,0.9923996
-13.575198,67.970085,74.31835
-0.2839825,2.1383433,2.1247265
-0.26583427,5.2477226,5.8504357
11.6761465,9.718914,10.200458
-0.160979,4.122883,4.487094
33.67899,23.318487,23.674551
3.7568958,6.5567284,5.335022
-10.958636,57.521633,62.543182
-11.706167,60.22044,65.51615
-4.3693895,37.108337,41.502422
1.3592582,-1.2031031,1.1612417
-0.3723436,13.377272,15.298694
-0.56888556,14.414858,16.428371
2.571732,-1.1744195,1.8848908
-44.053364,139.74406,146.86546
-14.724359,71.39461,77.94399
-0.070034705,8.740269,9.96767
-0.5151936,16.636553,19.06479
-1.7522593,24.95051,28.343063
16.504757,13.884073,13.494027
0.021305889,8.955093,10.279033
-0.3103681,1.8175937,1.7433101
1.7585546,-1.4863435,1.3663372
-0.1045401,7.000036,7.8959723
-66.09832,187.3812,195.30038
-8.167766,49.619114,54.45612
-0.26498148,1.9130335,1.8459606
-6.823511,45.652786,50.42164
-37.830994,127.64119,135.18803
-15.931451,72.048935,77.818275
-0.7062655,18.650763,21.43026
0.09974662,0.7456865,1.0642115
-9.606709,55.112583,60.519146
-3.8625686,34.73734,38.874317
-15.253659,72.550644,79.052315
-8.208091,50.99344,56.2774
-20.790829,87.27492,94.267654
-0.27321535,3.931988,4.273348
-33.182556,116.67244,123.983986
-1.6093321,23.921738,27.133291
-92.28767,238.26527,245.94667
-0.351789,1.523212,1.3808196
-60.94167,176.11006,183.72945
-1.6446879,24.290531,27.596863
-0.048063837,0.9916691,1.1400172
-0.272841,2.3280566,2.3260877
-0.12831166,7.6192193,8.6946945
-4.240067,35.838814,39.912884
-6.031959,43.88423,48.856182
0.58452266,-0.11771946,0.8792281
-0.4176481,14.297206,16.36002
-99.41874,250.91957,258.2026
-60.398445,176.11685,184.094
-4.452916,36.890827,41.09885
-0.57293004,17.411882,19.983522
-1.060308,19.411186,22.037066
-7.5217857,47.042404,51.599606
1.3408943,-0.70378524,1.3176048
-0.052127086,6.491915,7.256577
6.162943,5.066215,6.281014
-3.9186335,34.804794,38.89444
-8.269067,49.653507,54.404762
-0.3290684,4.892701,5.4292636
-49.012684,152.42642,160.28531
3.312187,-1.6303562,2.1714942
4.5435443,1.0683103,3.845041
-1.8434154,22.983679,25.731895
-20.506577,84.99758,91.44806
-56.97125,168.78279,176.63364
-0.16523466,3.2058625,3.3889437
-21.890371,89.46063,96.317276
-0.50558794,12.926234,14.70695
-0.014962785,10.803521,12.440345
-14.692312,69.44562,75.35664
-8.471467,50.978374,56.002438
4.6551127,4.077997,5.0868273
-42.346577,136.11366,143.23709
-36.543606,123.27729,130.31268
-0.27721485,2.2652469,2.27026
-3.8617072,34.510937,38.56188
-5.4399395,41.07516,45.677418
-2.2272067,27.21531,30.739658
-0.25759587,2.3666496,2.3870673
1.3246582,-1.2085435,1.0420516
-0.3771424,14.513643,16.633255
-25.941727,99.22805,106.199135
-6.404209,45.166847,50.202072
-0.09061309,5.9750657,6.712624
-11.569101,61.763992,67.712395
63.773067,36.324265,39.232327
-24.795235,95.90379,102.64855
7.737566,6.9826393,7.5150995
-0.06212286,5.6965337,6.374215
2.5430264,-1.525424,1.787727
3.1004984,-0.15926735,2.5213997
-25.382685,97.724594,104.62425
-0.32880533,5.1456037,5.7328887
-2.990482,29.39198,32.63335
-0.28964573,15.137715,17.491657
-4.9807057,38.113758,42.148098
-0.88633513,17.421457,19.812256
1.6990967,2.1161704,2.64858
-18.690527,81.31908,87.98344
-0.24846998,4.3669715,4.7910805
3.5827305,5.146085,4.866282
-0.4179419,6.288395,7.1143017
-44.054806,141.23758,148.84846
-13.683586,66.84209,72.71215
-0.045953445,6.079461,6.834297
-0.15820953,6.9643483,7.9090633
-0.051299803,5.572584,6.1886044
-92.30981,237.10841,244.40329
-3.6085348,33.046284,36.866493
-4.1381,34.133553,37.688137
-19.92883,84.15811,90.786804
-1.8944428,24.033447,26.924843
-0.05599297,7.8460174,8.916698
0.0021964535,10.2070465,11.747209
-0.29386392,12.747229,14.593008
-0.3477745,15.920898,18.436548
-10.146963,55.35184,60.34782
-0.6994822,18.792309,21.64645
-10.462365,57.781292,63.336407
-0.34308478,11.2807045,12.809306
-0.9829998,21.293852,24.650303
15.045142,11.868632,12.411083
-15.73144,72.13173,78.09436
-3.0494435,30.031889,33.44238
-18.671726,80.58596,87.01728
67.98806,37.236267,41.241444
-93.60197,240.12807,247.58333
-0.16250485,10.7677355,12.32008
-23.141157,92.758995,99.740036
1.8468038,-1.2395071,1.4890903
-7.4377613,46.24923,50.607754
1.793907,-1.0435253,1.5099633
1.3817711,-1.3024445,1.0177283
-76.33779,207.32216,215.11858
-0.13377762,8.6507,9.809185
-1.7962092,24.971073,28.291534
-14.426277,70.00128,76.324974
-5.292608,39.279163,43.3862
-1.3207171,22.78624,26.071863
-3.371516,31.975222,35.69983
-131.17564,309.68365,316.25858
-0.30945227,13.316699,15.256166
-1.5874974,23.244946,26.251379
-20.776693,86.76113,93.591675
-22.934198,91.45714,98.16267
-26.53298,100.07145,106.868904
-8.12547,49.511517,54.351505
2.2158544,-0.8200277,1.7861484
-53.25017,161.47585,169.42531
2.927858,-2.057381,1.9013153
-2.6520076,29.058002,32.663555
0.04425717,0.6282913,1.0053723
-0.22249556,13.602245,15.631854
-3.070145,31.65906,35.685406
-2.8601859,29.948095,33.59912
-4.1857843,35.477966,39.4831
-51.756783,157.76099,165.50258
-4.6928906,37.646774,41.847294
-0.11377894,7.8136353,8.854221
-17.50155,77.97433,84.46971
-26.66373,100.52883,107.37885
2.9542944,-0.9905097,2.1234577
-7.241209,46.497505,51.141647
-9.735163,55.954773,61.536884
-0.4052385,3.592582,3.7486463
-36.428326,124.18124,131.59984
-0.10796363,10.758061,12.332702
-1.1604172,19.134283,21.654222
-0.05158677,10.343524,11.868381
-0.47933975,16.70698,19.203398
1.5488428,-0.30062032,1.5694913
5.0776377,-0.6278648,3.5063183
-50.458584,155.6091,163.5254
1.5115123,-1.4068166,1.1147751
0.80068266,-0.27538538,1.0769914
20.710464,16.16228,16.094933
0.6247952,-0.15696,0.9066193
2.37566,1.6604371,2.8525805
-53.72775,161.1506,168.67444
-18.951746,79.99809,86.00465
-0.31682748,1.8439275,1.7757665
-111.98285,273.32205,279.9916
-18.017921,78.38575,84.60085
-0.06772313,5.8837256,6.570853
38.15764,24.70595,26.026648
-116.69969,282.41965,289.0994
2.774079,2.2992942,3.324443
6.4544697,3.447225,5.916172
-19.554031,82.54114,88.92373
-135.87206,316.47034,322.37836
-37.05217,126.72351,134.53053
-6.609141,44.57157,49.17434
-7.3286276,47.845943,52.88363
-13.798298,67.30898,73.24171
-11.047861,58.796715,64.18018
-2.3918114,27.700556,31.158247
-0.9142535,19.651255,22.441833
-0.20874491,14.033091,16.164135
-0.40624,1.5972863,1.4723043
-0.019025676,7.604681,8.646606
6.2509546,7.5617547,6.884441
-0.3073926,11.437073,13.0442295
1.520543,-1.359533,1.2612289
2.3753853,-1.4095739,1.7237092
-1.4856334,23.382853,26.596762
-37.301533,125.58707,132.83725
-15.9391165,73.84523,80.21938
5.452296,2.6495373,5.008253
1.2375119,-0.9878655,1.1754597
-16.699024,75.910355,82.36114
2.2965586,-2.3388357,1.4970523
-0.10887604,10.666293,12.369941
-6.3290806,43.472336,47.973347
2.2481,-2.3058097,1.4485464
-0.9408082,20.013481,22.890661
3.026612,0.72955936,2.8526728
-0.30905384,1.5956684,1.4595182
-2.9351456,30.87811,34.79084
4.1840863,5.589414,5.335152
-4.5073895,37.04369,41.2425
-0.33739093,15.384259,17.695292
-6.3909583,43.80653,48.36282
-1.9972162,26.811253,30.561237
-35.60622,120.90486,127.83732
-1.0687671,20.825356,23.778788
-0.10738777,4.2562237,4.647151
-1.0978345,21.346031,24.456541
-6.152963,42.48632,46.817856
-0.8171058,15.963984,18.132917
-0.576647,17.367687,19.915834
0.039301872,0.73991895,1.0537368
-0.21364698,2.3717458,2.3855598
4.268488,0.008174926,3.2382
-62.16397,179.73003,187.72522
0.6904876,3.1952257,2.7132137
0.60881096,-0.16230454,0.893082
1.3410759,-1.2119031,1.0662682
-15.068002,70.609634,76.60421
-0.06770114,6.9608374,7.8647532
-29.591324,108.46148,115.72913
0.6753257,-0.23646845,0.9171349
-2.5265052,29.303156,33.205154
1.7367946,-1.6801822,1.1834102
-99.58071,249.82297,256.6519
1.4309186,1.07929,2.0697465
-2.5566704,27.239038,30.294962
-8.040795,49.410275,54.296844
-4.356838,38.141098,42.94405
-0.084847145,9.710276,11.106679
-0.24940386,10.301933,11.7210245
-0.5801391,17.291382,19.804787
-0.12220708,10.771033,12.341732
-17.462923,77.61615,84.021484
-107.18446,265.71725,272.91803
-0.15894386,1.1431531,1.1266167
1.6177702,3.9040515,3.3476098
-0.16780338,12.853976,14.7757435
-155.77328,351.72565,357.02094
1.3210306,-1.1818419,1.0480188
-53.66154,162.29498,170.23593
-56.407166,166.82759,174.41612
-0.26061866,2.468502,2.5087948
-6.635956,44.13899,48.557827
-52.677902,158.48114,165.83824
-0.102003165,5.810025,6.514693
-0.13104743,8.820253,10.0360985
-0.032368347,0.9446661,1.083756
1.8492763,-1.4667034,1.4282389
-0.28044382,1.7834072,1.6970593
2.9466643,-1.0218668,2.113012
-0.54920954,16.858782,19.31
0.6956112,-0.34828377,0.8858783
-1.8622427,23.765335,26.631744
5.818461,1.6163616,4.8249717
-3.0102174,30.8464,34.636173
-13.129708,64.83118,70.4833
14.874632,12.951427,12.461338
-3.614576,33.815372,37.926044
-28.612637,106.24367,113.51382
0.9710373,2.2505581,2.3793585
-56.03381,166.18729,173.81506
-4.2162514,36.099514,40.30268
0.8782747,-0.55997264,0.94174457
-0.34226197,16.010977,18.618862
-6.685699,46.18712,51.292694
-0.7557657,18.651411,21.347107
-6.1765556,43.353897,47.97524
-0.033023655,0.5622677,0.81964004
-1.371125,22.467825,25.524937
3.9625328,0.74127465,3.3665826
-0.1097902,12.70736,14.661063
1.0492449,-0.84325933,0.9910405
0.37450787,0.13612336,0.87066054
-28.890022,105.75482,112.65044
-22.222668,88.72201,95.06705
-7.5519447,48.055088,52.94278
1.2545929,0.18923467,1.5371792
-0.09320844,6.254531,7.015066
-27.968912,105.22949,112.6519
-1.1332225,20.719471,23.527882
-120.12304,287.7811,294.07745
-3.7861133,33.924805,37.849144
-1.5563937,23.556124,26.717554
0.0018445998,7.333843,8.340903
-1.0857276,20.30315,23.062529
-0.07161399,11.924427,13.794739
-9.959158,57.07745,62.845287
-17.191132,76.73663,83.06523
-0.4041774,1.29532,1.1868109
3.703714,-0.5778343,2.6696887
10.1973715,9.773301,9.3713455
-5.6807227,41.966946,46.625816
1.3321128,0.14763884,1.585823
20.705996,15.355437,15.984353
-3.4670343,30.907791,34.088997
-143.16026,328.80182,334.27582
-0.47969875,14.8928385,17.03172
-13.256762,65.03323,70.64633
-0.79569143,18.996103,21.748281
-0.23556194,11.913184,13.637276
-15.828086,72.43742,78.42423
-0.05094459,6.0071807,6.694062
-2.2058127,26.559893,29.848232
-2.9692283,31.103601,35.056217
0.6960219,-0.26870358,0.9170847
-18.42465,79.716545,86.05312
-0.14972788,9.597064,10.944958
0.34421745,0.15188237,0.8732964
-6.141159,43.27093,47.900295
2.503819,-2.6094506,1.5889415
-0.5675756,17.704054,20.395548
-0.4337459,16.698198,19.298645
-22.05582,88.78369,95.28127
-4.9390492,37.93367,41.949654
-0.4019586,14.369666,16.452475
-12.664095,63.454098,69.03243
-37.248493,125.90645,133.30072
-6.330679,42.413914,46.53029
-0.5958482,15.053795,17.166935
1.4938415,3.0011704,2.9093866
2.239102,-1.5975506,1.6118262
-0.09460247,7.900981,9.030657
-0.27084294,1.8467575,1.7687327
-0.05562838,7.9105525,8.903449
-0.6859004,18.456089,21.201244
-5.9658256,42.274166,46.730747
-0.29335433,12.803172,14.659093
-5.2419066,39.83226,44.201668
-0.7184167,18.618961,21.365938
14.288208,12.198846,12.031255
0.15004896,0.29255134,0.8200064
-0.06573532,11.272293,12.957638
3.1782644,-1.5879707,2.1121063
-7.298053,46.72739,51.396275
-46.230404,147.769,156.01244
-28.179747,105.20968,112.46428
-0.13962954,11.199133,13.01302
-43.482838,140.62543,148.435
-1.238772,21.929558,25.0025
-0.028312184,6.2786427,7.0721383
-0.31674844,1.529868,1.3798916
-0.17780733,5.0175843,5.494158
-0.08190886,4.9780707,5.5109987
-1.4879763,23.81002,27.212008
-1.2774042,21.642937,24.552225
-0.4226888,16.176998,18.594208
-4.5019674,37.35774,41.68171
-26.696266,100.41821,107.2061
-16.90408,75.66168,81.859985
4.7858543,1.2250109,4.0532346
41.665634,25.173506,27.76547
-16.303886,73.42346,79.353584
3.804774,-0.030294374,2.9538996
-0.013312884,9.974444,11.514456
2.8279998,-1.4208647,1.9582539
9.287422,8.121183,8.5807
-6.148694,42.68815,47.097553
-11.199899,60.396496,66.1985
-0.20944521,3.2229645,3.4209867
44.025925,28.096403,29.211742
-0.25675303,2.6071267,2.6741874
-3.7507122,33.68226,37.559666
4.8385215,0.98440564,3.9830015
-1.6571459,25.089079,28.72558
-0.46959803,14.437158,16.5006
-6.9795527,46.367332,51.231747
-1.1009785,21.466097,24.627424
1.5566645,-1.4418006,1.2358952
-27.146189,102.94761,110.236885
-0.028960124,11.176318,12.872828
-0.38416713,16.31899,18.89696
1.4249285,-1.2910246,1.1299236
-0.28468487,2.5786166,2.6135314
1.4113865,-1.2817936,1.09604
-0.064786874,10.255858,11.759205
-59.056404,172.53464,180.2296
3.5136993,0.61601204,3.0680807
6.5986776,2.0195775,5.471745
-42.161266,137.02773,144.5824
-0.053225525,10.904208,12.648348
-0.34016013,1.4698352,1.3124872
-20.345345,85.58491,92.36247
-0.27703926,2.0830364,2.0506692
-68.47772,191.85405,199.68526
-9.141548,53.77227,59.142933
-0.201754,3.6105235,3.8730242
-101.05466,253.67613,260.82364
0.19790047,0.5718792,0.98802763
-10.625227,57.65839,63.024426
-2.6398785,29.16149,32.82765
-32.29328,114.15545,121.29092
-48.074364,149.72774,157.34477
-0.55171233,17.30054,19.872223
-0.17371097,0.9771452,1.1051949
-4.8988204,39.166782,43.690105
0.0599615,0.7621422,1.0679058
-85.75751,224.18883,231.45064
-1.1178148,20.841335,23.718885
-0.06188781,5.452679,6.079398
-1.5206039,21.563261,24.27078
1.7298937,3.24445,3.1058042
1.0992209,-0.8884453,1.089149
-27.27037,102.76347,109.89568
-0.2516163,2.288573,2.309036
2.0170338,-1.416103,1.5345334
-6.154144,43.392456,48.052006
-26.535309,100.6166,107.59497
-10.039968,55.88066,61.157696
-18.550318,79.86681,86.152695
-0.33647367,1.783411,1.7068883
3.8448377,1.1453454,3.4721992
-44.104275,141.45226,149.09915
-0.23026952,4.414869,4.7729487
0.008484989,9.085461,10.448839
-33.834198,118.7463,126.26465
-6.4799175,44.251038,48.873966
-4.7013817,37.480305,41.608234
-101.97689,255.94191,263.24246
-0.3921523,3.3687758,3.6236036
-16.041286,72.36262,78.14813
-0.6963063,18.609406,21.391533
-2.206249,26.431572,29.67528
-45.81862,144.62337,152.12016
-5.5642715,40.725018,45.057987
-6.0964813,42.548214,46.962963
-21.595942,88.36509,95.085594
-0.15695933,4.2579594,4.617791
0.0684947,0.46155775,0.8956862
2.4424565,-2.1086192,1.631031
14.000869,11.831601,11.820225
-90.1986,233.38579,240.81003
2.503775,-1.6845225,1.7394288
-0.040747486,8.936025,10.211366
-0.109788366,5.812505,6.444584
-2.70779,29.322348,32.949894
-12.54658,62.646145,68.048065
-14.052638,68.3355,74.404465
0.053558033,0.8028085,1.0423876
-0.15516087,9.824767,11.211245
-2.4542274,28.285303,31.883965
-0.08171811,7.3149424,8.250732
-51.24425,156.18137,163.75319
-5.1629033,38.442448,42.388363
-10.515906,57.91756,63.471737
-8.865437,53.431583,58.94342
-26.223568,101.99375,109.67457
-1.4769361,23.220823,26.383085
2.1475816,1.5785772,2.6920698
-3.7248352,32.66152,36.179974
-0.17267019,2.5414376,2.5643718
-0.20168644,3.365229,3.5840144
-7.020471,45.766727,50.37369
-29.180113,107.98308,115.402885
-0.52084297,16.245264,18.602308
-2.68044,28.923471,32.431347
-58.35339,171.41072,179.20323
-1.9279344,24.911997,28.013298
-159.07507,357.63037,362.86102
-6.5574613,43.784588,48.15762
8.239017,6.1163535,7.6363945
-10.862077,57.93739,63.188557
-3.6918275,34.018562,38.104145
-31.635899,112.39829,119.43961
-8.830301,51.244904,56.02157
-0.2038163,10.523186,12.013531
2.5954597,-0.42874277,2.142217
-0.08542537,7.939713,8.967683
1.785856,-1.7395496,1.2011932
-0.3827878,3.984417,4.3512597
-7.0321255,45.562878,50.084908
-55.811256,165.54088,173.10605
-3.7786186,33.717106,37.57128
2.698383,-0.97968215,2.0003858
-4.5993633,37.60053,41.896828
-27.141129,102.868996,110.13583
-0.2331394,1.2876996,1.2039237
-0.22663406,10.054531,11.427705
-0.5217045,17.428865,20.111864
0.8770275,-0.61467487,0.9209329
-8.531526,52.313663,57.751034
-0.15940928,9.43461,10.648754
-4.1839705,35.698433,39.78971
-0.5774847,1.5399483,1.360488
-0.12508217,3.6488853,3.9200835
